Datetime(UTC)	BISM2	BLTM2	APAM2	SLIM2	KPTV2	SWPV2	CBBV2	WASD2	AXTV2	GTND2
2017-06-29 06:00:00	0.41597132845	0.16782503517000003	0.0994228996	0.23416244641	0.8586529802	0.8143359943999999	0.5830758234	0.554588805	0.1064326276	-3.187914903e-05
2017-06-29 07:00:00	0.5602293266	0.1199942577	0.10873179589999998	0.31331020144	0.6725354900899999	0.6710738939	0.35015223639029996	0.431148420195	-0.014165551719999997	-2.654118555e-05
2017-06-29 08:00:00	0.6203615374	0.0954110936	0.16376214027999997	0.3744674369	0.41894097069999997	0.44737946241	0.08703709829999995	0.3210648002	-0.125010146	-2.855328213e-05
2017-06-29 09:00:00	0.6376209394000001	0.12974014369999998	0.228956619659	0.4233080851	0.21513993429999995	0.2355079982	-0.09360071420000005	0.22290498489999996	-0.2209477925	-3.478832537e-05
2017-06-29 10:00:00	0.6154797863	0.21796393943	0.28444837743999996	0.4352470054	0.09749188279999998	0.07949359229999997	-0.18949885880000006	0.1366058941	-0.2933330436	-4.030002418e-05
2017-06-29 11:00:00	0.5326732509000001	0.28512343584	0.3453583135	0.4020114608	0.09005267629999997	0.017305207200000006	-0.15041643010000005	0.1196298059	-0.243453203	-4.377370736e-05
2017-06-29 12:00:00	0.37955081274860003	0.3693218543	0.40036313879999996	0.31213083691	0.1793966306	0.052354787700000016	-0.008558799200000022	0.2620656886	-0.131135168	-4.3700248380000004e-05
2017-06-29 13:00:00	0.2474022249	0.4508412062	0.411197643	0.22354426125000001	0.3681268419	0.19503544499999997	0.19855917599999998	0.410093338	0.002541710651	-4.1050080049999996e-05
2017-06-29 14:00:00	0.1540809851	0.47737735309999996	0.3779869399	0.1581134585	0.55575545494	0.3831003652	0.3668321467	0.5411029723	0.12893234050000002	-3.6493663780000005e-05
2017-06-29 15:00:00	0.10350726399999999	0.4640336905	0.33064957007999995	0.11463590900000001	0.7190781533999999	0.54629449485	0.5232361473	0.6631823162	0.2396278598	-3.324629106e-05
2017-06-29 16:00:00	0.09488172649999999	0.4130231583	0.27216115374	0.0908408373	0.8178294386	0.6747756317	0.603000489	0.751439569	0.319057574	-3.071616846e-05
2017-06-29 17:00:00	0.1499677113	0.32668334433	0.20978296608	0.1055660394	0.8343450151999999	0.7310628965	0.5988439616	0.7589453389	0.2963118007	-3.0236378690000002e-05
2017-06-29 18:00:00	0.2776428621	0.256739539656	0.15093410356999998	0.16052549844000003	0.7997125326	0.7189560425	0.5478570507	0.6326241619	0.1898387372	-2.998274048e-05
2017-06-29 19:00:00	0.43132987009	0.18499323014	0.11526053669999999	0.24563741654000001	0.6953851972	0.6426692649	0.40506062519999997	0.50471065522	0.05991119943	-3.252908097e-05
2017-06-29 20:00:00	0.5444054921	0.11677072460000001	0.1166868438	0.3122970666	0.50950308667	0.50219186079	0.1986762496	0.38954430666	-0.059060094970000004	-3.7279286969999996e-05
2017-06-29 21:00:00	0.5829532865	0.0956595003	0.15558817641	0.35878704247000004	0.31524586639999996	0.3228953499	0.020883374699999957	0.28544320300000003	-0.1571120991	-4.26250533e-05
2017-06-29 22:00:00	0.5822159933	0.11965309880000002	0.20272774664999998	0.385709697	0.19855362889999995	0.17263180369999997	-0.07846734220000001	0.1944506282	-0.2434349327	-4.7178515859999995e-05
2017-06-29 23:00:00	0.5294926318	0.18434404741	0.25021064825	0.3773440718	0.1515873963	0.09096775709999999	-0.09768805380000006	0.1235039765	-0.2927208176	-4.963270913e-05
2017-06-30 00:00:00	0.4218711168	0.252560146764	0.30090102546999997	0.31607170509	0.17626259149999995	0.08477025590000004	-0.03419297539999999	0.15188372739999995	-0.2221397616	-5.282942954e-05
2017-06-30 01:00:00	0.29206012087	0.32976879922	0.3413534285	0.23119292227000002	0.31402012749999997	0.16422297059999996	0.14825900279999998	0.2958400682	-0.105904155	-5.251826615999999e-05
2017-06-30 02:00:00	0.19049671969999998	0.3942197613	0.33615599609999997	0.16050184068	0.51153847427	0.3353706286	0.33603073468	0.432526761247	0.023177246749999998	-4.905536089999999e-05
2017-06-30 03:00:00	0.1300807654	0.4141528312	0.30071511577	0.1127157234	0.6826388001	0.50885023327	0.49232535369999997	0.5595111945	0.1422074248	-3.725056082e-05
2017-06-30 04:00:00	0.10698318750000002	0.38828445899999997	0.25930391398999997	0.0841787232	0.8144826686	0.6454841206999999	0.6197673543	0.6697981918	0.2421924458	-2.493202123e-05
2017-06-30 05:00:00	0.1417102381	0.33639429301	0.21041303744999998	0.08747844660000001	0.8720716713	0.7448076437	0.6498904114999999	0.7341257677999999	0.28872544920000004	-1.347958101e-05
2017-06-30 06:00:00	0.2565911893	0.263182154459	0.1589449737	0.14167608210000002	0.8551758324	0.7628648732000001	0.6128501237999999	0.6741009976	0.21930994510000001	-6.429020071e-06
2017-06-30 07:00:00	0.4040453198	0.20307007125	0.12397626849999999	0.22980088087	0.7698745442	0.7097855849	0.4903777168	0.5471360398	0.0982911844	-2.0042046000000004e-06
2017-06-30 08:00:00	0.5329267171000001	0.151514712	0.12700513519999998	0.30126896492	0.59659029919	0.57716971818	0.28166338924	0.42780448647499997	-0.01878446665	-3.072169622e-07
2017-06-30 09:00:00	0.5909545966	0.12007401340000001	0.17060510091999997	0.35855662115	0.37610768099999997	0.3877780837	0.05869877699999998	0.3212319913	-0.1244705167	-4.021820361e-06
2017-06-30 10:00:00	0.6048434465	0.1491028617	0.22534599831	0.4004172136	0.20029465649999995	0.19998066920000002	-0.09807618360000003	0.22782917719999998	-0.2155893892	-9.078587143e-06
