Datetime(UTC)	BISM2	BLTM2	APAM2	SLIM2	KPTV2	SWPV2	CBBV2	WASD2	AXTV2	GTND2
2017-09-30 01:00:00	2.7	1.1	1.3	2.2	2.0	2.3	1.9	0.95	-0.46	1.87
2017-09-30 02:00:00	2.8	1.3	1.5	2.4	1.7	1.9	1.7	0.72	-0.69	1.64
2017-09-30 03:00:00	2.6	1.5	1.7	2.4	1.5	1.7	1.6	0.62	-0.79	1.54
2017-09-30 04:00:00	2.4	1.7	2.0	2.3	1.6	1.7	1.8	0.79	-0.56	1.71
2017-09-30 05:00:00	2.1	2.0	2.2	2.1	1.9	1.9	2.1	1.41	0.03	2.3
2017-09-30 06:00:00	1.8	2.1	2.2	1.9	2.2	2.3	2.5	2.3	0.89	3.22
2017-09-30 07:00:00	1.6	2.2	2.1	1.7	2.7	2.6	2.8	2.99	1.54	3.94
2017-09-30 08:00:00	1.5	2.1	2.0	1.5	3.0	2.9	3.1	3.28	1.84	4.23
2017-09-30 09:00:00	1.5	2.0	1.7	1.4	3.1	3.1	3.0	3.28	1.87	4.23
2017-09-30 10:00:00	1.6	1.8	1.6	1.5	3.0	3.0	2.9	3.05	1.61	3.97
2017-09-30 11:00:00	1.9	1.6	1.4	1.7	2.7	2.8	2.5	2.62	1.18	3.54
2017-09-30 12:00:00	2.3	1.2	1.3	1.9	2.4	2.7	2.4	2.1	0.69	3.02
2017-09-30 13:00:00	2.5	1.2	1.2	2.0	2.0	2.3	2.0	1.61	0.2	2.53
2017-09-30 14:00:00	2.4	1.1	1.3	2.1	1.7	1.9	1.7	1.25	-0.2	2.13
2017-09-30 15:00:00	2.4	1.0	1.5	2.1	1.5	1.7	1.7	0.98	-0.46	1.87
2017-09-30 16:00:00	2.3	1.2	1.5	1.9	1.6	1.7	1.8	0.89	-0.52	1.74
2017-09-30 17:00:00	1.9	1.4	1.6	1.7	1.8	2.0	2.2	1.05	-0.39	1.9
2017-09-30 18:00:00	1.4	1.5	1.5	1.5	2.3	2.2	2.6	1.54	0.13	2.39
2017-09-30 19:00:00	1.3	1.5	1.4	1.3	2.7	2.7	3.1	2.36	0.92	3.22
2017-09-30 20:00:00	1.0	1.4	1.3	1.0	3.1	3.1	3.4	3.08	1.57	3.97
2017-09-30 21:00:00	1.1	1.3	1.1	0.9	3.4	3.4	3.4	3.38	1.87	4.23
