Datetime(UTC)	BISM2	BLTM2	APAM2	SLIM2	KPTV2	SWPV2	CBBV2	WASD2	AXTV2	GTND2
2017-10-03 05:00:00	2.5	1.6	1.9	2.6	1.0	1.2		0.72	-0.62	1.71
2017-10-03 06:00:00	2.3	1.8	2.1	2.5	1.1	1.1		0.69	-0.66	1.64
2017-10-03 07:00:00	1.9	2.1	2.3	2.3	1.4	1.3		0.92	-0.43	1.87
2017-10-03 08:00:00	1.5	2.4	2.4	2.0	2.0	1.8		1.44	0.13	2.39
2017-10-03 09:00:00	1.1	2.5	2.3	1.8	2.6	2.4		2.33	0.98	3.28
2017-10-03 10:00:00	0.9	2.5	2.2	1.6	3.2	3.0		3.15	1.71	4.13
2017-10-03 11:00:00	0.8	2.3	2.0	1.5	3.5	3.4		3.44	2.03	4.43
2017-10-03 12:00:00	1.0	2.1	1.7	1.5	3.4	3.5		3.44	2.03	4.43
2017-10-03 13:00:00	1.4	1.8	1.5	1.7	3.2	3.3		3.18	1.77	4.17
2017-10-03 14:00:00	1.8	1.6	1.4	2.0	2.6	2.9		2.62	1.21	3.61
2017-10-03 15:00:00	2.2	1.4	1.4	2.3	1.9	2.3		1.94	0.52	2.92
2017-10-03 16:00:00	2.4	1.3	1.5	2.5	1.3	1.7		1.31	-0.07	2.26
2017-10-03 17:00:00	2.4	1.3	1.7	2.6	0.9	1.2		0.92	-0.46	1.87
2017-10-03 18:00:00	2.2	1.5	1.9	2.5	0.7	1.0		0.75	-0.62	1.71
2017-10-03 19:00:00	1.8	1.8	2.1	2.3	1.1	1.1		0.85	-0.49	1.77
2017-10-03 20:00:00	1.5	2.1	2.2	2.0	1.7	1.5		1.38	0.03	2.33
2017-10-03 21:00:00	1.1	2.2	2.2	1.7	2.4	2.1		2.17	0.79	3.12
2017-10-03 22:00:00	0.7	2.3	2.1	1.5	3.0	2.7		2.95	1.57	3.94
2017-10-03 23:00:00	0.6	2.2	1.9	1.3	3.4	3.2		3.51	2.1	4.49
2017-10-04 00:00:00	0.7	2.1	1.7	1.4	3.6	3.5		3.58	2.17	4.56
2017-10-04 01:00:00	1.1	1.9	1.5	1.7	3.3	3.5		3.22	1.8	4.2
2017-10-04 02:00:00	1.7	1.7	1.4	2.0	2.8	3.2		2.59	1.18	3.58
2017-10-04 03:00:00	2.2	1.5	1.5	2.3	2.1	2.6		1.9	0.49	2.89
2017-10-04 04:00:00	2.5	1.5	1.6	2.6	1.3	1.8		1.31	-0.07	2.3
2017-10-04 05:00:00	2.6	1.6	1.8	2.7	0.8	1.2		0.95	-0.43	1.94
2017-10-04 06:00:00	2.4	1.8	2.1	2.8	0.5	0.8		0.75	-0.59	1.74
2017-10-04 07:00:00	2.0	2.1	2.3	2.7	0.7	0.7		0.82	-0.49	1.77
2017-10-04 08:00:00	1.6	2.4	2.4	2.4	1.3	1.0		1.48	0.16	2.39
2017-10-04 09:00:00	1.2	2.6	2.6	2.1	2.0	1.6		2.53	1.18	3.51
2017-10-04 10:00:00	0.8	2.7	2.5	1.9	2.7	2.3		3.44	2.0	4.43
2017-10-04 11:00:00	0.6	2.6	2.3	1.7	3.3	2.9		3.87	2.46	4.86
2017-10-04 12:00:00	0.6	2.4	2.0	1.5	3.5	3.3		4.0	2.59	4.99
2017-10-04 13:00:00	0.8	2.2	1.8	1.5	3.3	3.5				
2017-10-04 14:00:00	1.3	1.9	1.6	1.8	3.0	3.2				
2017-10-04 15:00:00	1.9	1.6	1.4	2.1	2.3	2.6				
2017-10-04 16:00:00	2.3	1.4	1.4	2.4	1.5	1.9				
2017-10-04 17:00:00	2.5	1.3	1.5	2.6	0.8	1.3				
2017-10-04 18:00:00	2.4	1.3	1.8	2.6	0.4	0.7				
2017-10-04 19:00:00	2.1	1.6	2.0	2.5	0.5	0.6				
2017-10-04 20:00:00	1.6	1.9	2.2	2.2	0.9	0.7				
