Datetime(UTC)	BISM2	BLTM2	APAM2	SLIM2	KPTV2	SWPV2	CBBV2	WASD2	AXTV2	GTND2
2017-09-28 01:00:00	2.7									
2017-09-28 02:00:00	2.5									
2017-09-28 03:00:00	2.3									
2017-09-28 04:00:00	2.1									
2017-09-28 05:00:00	1.9									
2017-09-28 06:00:00	1.7									
2017-09-28 07:00:00	1.7									
2017-09-28 08:00:00	1.8									
2017-09-28 09:00:00	2.0									
2017-09-28 10:00:00	2.3									
2017-09-28 11:00:00	2.5									
2017-09-28 12:00:00	2.7									
2017-09-28 13:00:00	2.6									
2017-09-28 14:00:00	2.5									
2017-09-28 15:00:00	2.2									
2017-09-28 16:00:00	1.9									
2017-09-28 17:00:00	1.6									
2017-09-28 18:00:00	1.5									
2017-09-28 19:00:00	1.4									
2017-09-28 20:00:00	1.5									
2017-09-28 21:00:00	1.6									
2017-09-28 22:00:00	2.0									
2017-09-28 23:00:00	2.3									
2017-09-29 00:00:00	2.5									
2017-09-29 01:00:00	2.5									
2017-09-29 02:00:00	2.4									
2017-09-29 03:00:00	2.2									
2017-09-29 04:00:00	1.9									
2017-09-29 05:00:00	1.6									
2017-09-29 06:00:00	1.4									
2017-09-29 07:00:00	1.2									
2017-09-29 08:00:00	1.2									
2017-09-29 09:00:00	1.3									
2017-09-29 10:00:00	1.6									
2017-09-29 11:00:00	1.9									
2017-09-29 12:00:00	2.1									
2017-09-29 13:00:00	2.2									
2017-09-29 14:00:00	2.2									
2017-09-29 15:00:00	2.0									
2017-09-29 16:00:00	1.9									
2017-09-29 17:00:00	1.6									
2017-09-29 18:00:00	1.3									
2017-09-29 19:00:00	1.2									
2017-09-29 20:00:00	1.2									
2017-09-29 21:00:00	1.4									
2017-09-29 22:00:00	1.7									
2017-09-29 23:00:00	2.1									
2017-09-30 00:00:00	2.4									
2017-09-30 01:00:00	2.5									
2017-09-30 02:00:00	2.6									
2017-09-30 03:00:00	2.4									
2017-09-30 04:00:00	2.3									
2017-09-30 05:00:00	2.1									
2017-09-30 06:00:00	1.8									
2017-09-30 07:00:00	1.6									
2017-09-30 08:00:00	1.5									
2017-09-30 09:00:00	1.5									
2017-09-30 10:00:00	1.8									
2017-09-30 11:00:00	2.1									
2017-09-30 12:00:00	2.4									
2017-09-30 13:00:00	2.5									
2017-09-30 14:00:00	2.6									
2017-09-30 15:00:00	2.5									
2017-09-30 16:00:00	2.3									
2017-09-30 17:00:00	2.0									
2017-09-30 18:00:00	1.6									
