	elev
2016-06-03 06:00:00	0.890016
2016-06-03 07:00:00	0.783336
2016-06-03 08:00:00	0.597408
2016-06-03 09:00:00	0.384048
2016-06-03 10:00:00	0.192024
2016-06-03 11:00:00	0.024384000000000003
2016-06-03 12:00:00	-0.08229600000000001
2016-06-03 13:00:00	-0.140208
2016-06-03 14:00:00	-0.045720000000000004
2016-06-03 15:00:00	0.20726400000000003
2016-06-03 16:00:00	0.515112
2016-06-03 17:00:00	0.7345680000000001
2016-06-03 18:00:00	0.8290560000000001
2016-06-03 19:00:00	0.8321040000000001
2016-06-03 20:00:00	0.70104
2016-06-03 21:00:00	0.50292
2016-06-03 22:00:00	0.298704
2016-06-03 23:00:00	0.143256
2016-06-04 00:00:00	0.009144
2016-06-04 01:00:00	-0.057912000000000005
2016-06-04 02:00:00	0.030480000000000004
2016-06-04 03:00:00	0.280416
2016-06-04 04:00:00	0.588264
2016-06-04 05:00:00	0.8321040000000001
2016-06-04 06:00:00	0.9692640000000001
2016-06-04 07:00:00	0.9753600000000001
2016-06-04 08:00:00	0.8382000000000001
2016-06-04 09:00:00	0.621792
2016-06-04 10:00:00	0.39928800000000003
2016-06-04 11:00:00	0.210312
2016-06-04 12:00:00	0.064008
2016-06-04 13:00:00	-0.054864
2016-06-04 14:00:00	-0.11582400000000001
2016-06-04 15:00:00	-0.039624000000000006
2016-06-04 16:00:00	0.204216
2016-06-04 17:00:00	0.49377600000000005
2016-06-04 18:00:00	0.719328
2016-06-04 19:00:00	0.810768
2016-06-04 20:00:00	0.7772399999999999
2016-06-04 21:00:00	0.621792
2016-06-04 22:00:00	0.41452800000000006
2016-06-04 23:00:00	0.22860000000000003
2016-06-05 00:00:00	0.07924800000000001
2016-06-05 01:00:00	-0.033528
2016-06-05 02:00:00	-0.07924800000000001
2016-06-05 03:00:00	0.036576
2016-06-05 04:00:00	0.301752
2016-06-05 05:00:00	0.618744
2016-06-05 06:00:00	0.841248
2016-06-05 07:00:00	0.96012
2016-06-05 08:00:00	0.9631680000000001
2016-06-05 09:00:00	0.8321040000000001
2016-06-05 10:00:00	0.643128
2016-06-05 11:00:00	0.429768
2016-06-05 12:00:00	0.268224
2016-06-05 13:00:00	0.118872
2016-06-05 14:00:00	0.021336000000000004
2016-06-05 15:00:00	-0.039624000000000006
2016-06-05 16:00:00	0.018288
2016-06-05 17:00:00	0.252984
2016-06-05 18:00:00	0.5181600000000001
2016-06-05 19:00:00	0.7345680000000001
2016-06-05 20:00:00	0.841248
2016-06-05 21:00:00	0.783336
2016-06-05 22:00:00	0.615696
2016-06-05 23:00:00	0.41452800000000006
2016-06-06 00:00:00	0.22860000000000003
2016-06-06 01:00:00	0.070104
2016-06-06 02:00:00	-0.04267200000000001
2016-06-06 03:00:00	-0.10668
2016-06-06 04:00:00	0.024384000000000003
2016-06-06 05:00:00	0.301752
2016-06-06 06:00:00	0.621792
2016-06-06 07:00:00	0.8321040000000001
2016-06-06 08:00:00	0.9144000000000001
2016-06-06 09:00:00	0.859536
2016-06-06 10:00:00	0.6979920000000001
2016-06-06 11:00:00	0.478536
2016-06-06 12:00:00	0.286512
2016-06-06 13:00:00	0.112776
2016-06-06 14:00:00	-0.021336000000000004
2016-06-06 15:00:00	-0.131064
2016-06-06 16:00:00	-0.176784
2016-06-06 17:00:00	-0.09144000000000001
2016-06-06 18:00:00	0.17068800000000003
2016-06-06 19:00:00	0.46939200000000003
2016-06-06 20:00:00	0.6918960000000001
2016-06-06 21:00:00	0.7772399999999999
2016-06-06 22:00:00	0.7284720000000001
2016-06-06 23:00:00	0.573024
2016-06-07 00:00:00	0.381
2016-06-07 01:00:00	0.192024
2016-06-07 02:00:00	0.039624000000000006
2016-06-07 03:00:00	-0.073152
2016-06-07 04:00:00	-0.124968
2016-06-07 05:00:00	-0.0030480000000000004
2016-06-07 06:00:00	0.25908000000000003
2016-06-07 07:00:00	0.5577840000000001
2016-06-07 08:00:00	0.7589520000000001
2016-06-07 09:00:00	0.841248
2016-06-07 10:00:00	0.819912
2016-06-07 11:00:00	0.667512
2016-06-07 12:00:00	0.46634400000000004
2016-06-07 13:00:00	0.280416
2016-06-07 14:00:00	0.11582400000000001
2016-06-07 15:00:00	0.0
2016-06-07 16:00:00	-0.112776
2016-06-07 17:00:00	-0.1524
2016-06-07 18:00:00	-0.0030480000000000004
2016-06-07 19:00:00	0.24384000000000003
2016-06-07 20:00:00	0.496824
2016-06-07 21:00:00	0.6339840000000001
2016-06-07 22:00:00	0.6583680000000001
2016-06-07 23:00:00	0.554736
2016-06-08 00:00:00	0.39928800000000003
2016-06-08 01:00:00	0.237744
2016-06-08 02:00:00	0.0762
2016-06-08 03:00:00	-0.064008
2016-06-08 04:00:00	-0.16154400000000002
2016-06-08 05:00:00	-0.19507200000000002
2016-06-08 06:00:00	-0.054864
2016-06-08 07:00:00	0.185928
2016-06-08 08:00:00	0.43586400000000003
2016-06-08 09:00:00	0.618744
2016-06-08 10:00:00	0.70104
2016-06-08 11:00:00	0.6858000000000001
2016-06-08 12:00:00	0.54864
2016-06-08 13:00:00	0.33528
2016-06-08 14:00:00	0.134112
2016-06-08 15:00:00	-0.045720000000000004
2016-06-08 16:00:00	-0.19507200000000002
2016-06-08 17:00:00	-0.301752
2016-06-08 18:00:00	-0.39928800000000003
2016-06-08 19:00:00	-0.41452800000000006
2016-06-08 20:00:00	-0.262128
2016-06-08 21:00:00	-0.024384000000000003
2016-06-08 22:00:00	0.210312
2016-06-08 23:00:00	0.347472
2016-06-09 00:00:00	0.371856
2016-06-09 01:00:00	0.280416
2016-06-09 02:00:00	0.134112
2016-06-09 03:00:00	-0.018288
2016-06-09 04:00:00	-0.149352
2016-06-09 05:00:00	-0.23164800000000002
2016-06-09 06:00:00	-0.252984
2016-06-09 07:00:00	-0.134112
2016-06-09 08:00:00	0.10363200000000002
2016-06-09 09:00:00	0.34137600000000007
2016-06-09 10:00:00	0.509016
2016-06-09 11:00:00	0.573024
2016-06-09 12:00:00	0.527304
2016-06-09 13:00:00	0.377952
2016-06-09 14:00:00	0.19507200000000002
2016-06-09 15:00:00	0.012192000000000001
2016-06-09 16:00:00	-0.1524
2016-06-09 17:00:00	-0.268224
2016-06-09 18:00:00	-0.347472
2016-06-09 19:00:00	-0.344424
2016-06-09 20:00:00	-0.176784
2016-06-09 21:00:00	0.0762
2016-06-09 22:00:00	0.31699200000000005
2016-06-09 23:00:00	0.478536
2016-06-10 00:00:00	0.536448
2016-06-10 01:00:00	0.46329600000000004
2016-06-10 02:00:00	0.3048
2016-06-10 03:00:00	0.109728
2016-06-10 04:00:00	-0.067056
2016-06-10 05:00:00	-0.222504
2016-06-10 06:00:00	-0.32308800000000004
2016-06-10 07:00:00	-0.359664
2016-06-10 08:00:00	-0.25908000000000003
2016-06-10 09:00:00	-0.04267200000000001
2016-06-10 10:00:00	0.188976
2016-06-10 11:00:00	0.374904
2016-06-10 12:00:00	0.448056
2016-06-10 13:00:00	0.408432
2016-06-10 14:00:00	0.268224
2016-06-10 15:00:00	0.08534400000000002
2016-06-10 16:00:00	-0.088392
2016-06-10 17:00:00	-0.23164800000000002
2016-06-10 18:00:00	-0.32308800000000004
2016-06-10 19:00:00	-0.371856
2016-06-10 20:00:00	-0.31699200000000005
2016-06-10 21:00:00	-0.131064
2016-06-10 22:00:00	0.10668
2016-06-10 23:00:00	0.32004000000000005
2016-06-11 00:00:00	0.451104
2016-06-11 01:00:00	0.49377600000000005
2016-06-11 02:00:00	0.43586400000000003
2016-06-11 03:00:00	0.28956
2016-06-11 04:00:00	0.12192000000000001
2016-06-11 05:00:00	-0.027432
2016-06-11 06:00:00	-0.13716
2016-06-11 07:00:00	-0.19507200000000002
2016-06-11 08:00:00	-0.112776
2016-06-11 09:00:00	0.094488
2016-06-11 10:00:00	0.332232
2016-06-11 11:00:00	0.527304
2016-06-11 12:00:00	0.627888
2016-06-11 13:00:00	0.643128
2016-06-11 14:00:00	0.5455920000000001
2016-06-11 15:00:00	0.39319200000000004
2016-06-11 16:00:00	0.23469600000000002
2016-06-11 17:00:00	0.088392
2016-06-11 18:00:00	-0.039624000000000006
2016-06-11 19:00:00	-0.124968
2016-06-11 20:00:00	-0.17068800000000003
2016-06-11 21:00:00	-0.11582400000000001
2016-06-11 22:00:00	0.048768000000000006
2016-06-11 23:00:00	0.268224
2016-06-12 00:00:00	0.448056
2016-06-12 01:00:00	0.5577840000000001
2016-06-12 02:00:00	0.576072
2016-06-12 03:00:00	0.49072800000000005
2016-06-12 04:00:00	0.34137600000000007
2016-06-12 05:00:00	0.192024
2016-06-12 06:00:00	0.045720000000000004
2016-06-12 07:00:00	-0.057912000000000005
2016-06-12 08:00:00	-0.128016
2016-06-12 09:00:00	-0.10363200000000002
2016-06-12 10:00:00	0.04267200000000001
2016-06-12 11:00:00	0.23469600000000002
2016-06-12 12:00:00	0.420624
2016-06-12 13:00:00	0.50292
2016-06-12 14:00:00	0.496824
2016-06-12 15:00:00	0.371856
2016-06-12 16:00:00	0.201168
2016-06-12 17:00:00	0.015240000000000002
2016-06-12 18:00:00	-0.124968
2016-06-12 19:00:00	-0.262128
2016-06-12 20:00:00	-0.347472
2016-06-12 21:00:00	-0.377952
2016-06-12 22:00:00	-0.31699200000000005
2016-06-12 23:00:00	-0.143256
2016-06-13 00:00:00	0.057912000000000005
2016-06-13 01:00:00	0.23164800000000002
2016-06-13 02:00:00	0.32004000000000005
2016-06-13 03:00:00	0.32613600000000004
2016-06-13 04:00:00	0.24384000000000003
2016-06-13 05:00:00	0.10363200000000002
2016-06-13 06:00:00	-0.06096000000000001
2016-06-13 07:00:00	-0.19507200000000002
2016-06-13 08:00:00	-0.31699200000000005
2016-06-13 09:00:00	-0.41148000000000007
2016-06-13 10:00:00	-0.46024800000000005
2016-06-13 11:00:00	-0.448056
2016-06-13 12:00:00	-0.310896
2016-06-13 13:00:00	-0.12192000000000001
2016-06-13 14:00:00	0.048768000000000006
2016-06-13 15:00:00	0.1524
2016-06-13 16:00:00	0.179832
2016-06-13 17:00:00	0.112776
2016-06-13 18:00:00	-0.009144
2016-06-13 19:00:00	-0.134112
2016-06-13 20:00:00	-0.237744
2016-06-13 21:00:00	-0.29565600000000003
2016-06-13 22:00:00	-0.24079200000000003
2016-06-13 23:00:00	
2016-06-14 00:00:00	
2016-06-14 01:00:00	
2016-06-14 02:00:00	
2016-06-14 03:00:00	
2016-06-14 04:00:00	
2016-06-14 05:00:00	
2016-06-14 06:00:00	
2016-06-14 07:00:00	
2016-06-14 08:00:00	
2016-06-14 09:00:00	
2016-06-14 10:00:00	
2016-06-14 11:00:00	
2016-06-14 12:00:00	
2016-06-14 13:00:00	
2016-06-14 14:00:00	
2016-06-14 15:00:00	
2016-06-14 16:00:00	
2016-06-14 17:00:00	
2016-06-14 18:00:00	
2016-06-14 19:00:00	
2016-06-14 20:00:00	
2016-06-14 21:00:00	
2016-06-14 22:00:00	
2016-06-14 23:00:00	-0.112776
2016-06-15 00:00:00	0.064008
2016-06-15 01:00:00	0.3048
2016-06-15 02:00:00	0.527304
2016-06-15 03:00:00	0.667512
2016-06-15 04:00:00	0.7315200000000001
2016-06-15 05:00:00	0.704088
2016-06-15 06:00:00	0.5913120000000001
2016-06-15 07:00:00	0.429768
2016-06-15 08:00:00	0.252984
2016-06-15 09:00:00	0.09753600000000001
2016-06-15 10:00:00	-0.018288
2016-06-15 11:00:00	-0.0762
2016-06-15 12:00:00	-0.033528
2016-06-15 13:00:00	0.128016
2016-06-15 14:00:00	0.332232
2016-06-15 15:00:00	0.512064
2016-06-15 16:00:00	0.62484
2016-06-15 17:00:00	0.6522720000000001
2016-06-15 18:00:00	0.5669280000000001
2016-06-15 19:00:00	0.41452800000000006
2016-06-15 20:00:00	0.249936
2016-06-15 21:00:00	0.09753600000000001
2016-06-15 22:00:00	-0.021336000000000004
2016-06-15 23:00:00	-0.07924800000000001
2016-06-16 00:00:00	-0.024384000000000003
2016-06-16 01:00:00	0.146304
2016-06-16 02:00:00	0.371856
2016-06-16 03:00:00	0.573024
2016-06-16 04:00:00	0.704088
2016-06-16 05:00:00	0.743712
2016-06-16 06:00:00	0.667512
2016-06-16 07:00:00	0.515112
2016-06-16 08:00:00	0.32918400000000003
2016-06-16 09:00:00	0.16459200000000002
2016-06-16 10:00:00	0.024384000000000003
2016-06-16 11:00:00	-0.064008
2016-06-16 12:00:00	-0.11582400000000001
2016-06-16 13:00:00	-0.0762
2016-06-16 14:00:00	0.0762
2016-06-16 15:00:00	0.292608
2016-06-16 16:00:00	0.46939200000000003
