	RAS	OBS
2011-09-10 19:00:00	0.7080000042915344	0.774
2011-09-10 20:00:00	0.5640000104904175	0.643
2011-09-10 21:00:00	0.4020000100135803	0.46
2011-09-10 22:00:00	0.25699999928474426	0.28
2011-09-10 23:00:00	0.14100000262260437	0.122
2011-09-11 00:00:00	0.0560000017285347	0.009
2011-09-11 01:00:00	0.007000000216066837	-0.055
2011-09-11 02:00:00	0.02500000037252903	-0.046
2011-09-11 03:00:00	0.16500000655651093	0.119
2011-09-11 04:00:00	0.41999998688697815	0.393
2011-09-11 05:00:00	0.6660000085830688	0.664
2011-09-11 06:00:00	0.7960000038146973	0.823
2011-09-11 07:00:00	0.7850000262260437	0.863
2011-09-11 08:00:00	0.6819999814033508	0.796
2011-09-11 09:00:00	0.5379999876022339	0.634
2011-09-11 10:00:00	0.3840000033378601	0.445
2011-09-11 11:00:00	0.24799999594688416	0.268
2011-09-11 12:00:00	0.14399999380111694	0.128
2011-09-11 13:00:00	0.0820000022649765	0.024
2011-09-11 14:00:00	0.07999999821186066	-0.003
2011-09-11 15:00:00	0.19300000369548798	0.122
2011-09-11 16:00:00	0.4309999942779541	0.369
2011-09-11 17:00:00	0.6809999942779541	0.674
2011-09-11 18:00:00	0.8270000219345093	0.875
2011-09-11 19:00:00	0.8289999961853027	0.92
2011-09-11 20:00:00	0.7279999852180481	0.86
2011-09-11 21:00:00	0.5820000171661377	0.71
2011-09-11 22:00:00	0.4189999997615814	0.518
2011-09-11 23:00:00	0.27300000190734863	0.332
2011-09-12 00:00:00	0.15600000321865082	0.18
2011-09-12 01:00:00	0.07699999958276749	0.058
2011-09-12 02:00:00	0.052000001072883606	0.003
2011-09-12 03:00:00	0.14000000059604645	0.067
2011-09-12 04:00:00	0.3619999885559082	0.287
2011-09-12 05:00:00	0.6290000081062317	0.585
2011-09-12 06:00:00	0.8169999718666077	0.82
2011-09-12 07:00:00	0.8610000014305115	0.927
2011-09-12 08:00:00	0.796999990940094	0.914
2011-09-12 09:00:00	0.6710000038146973	0.792
2011-09-12 10:00:00	0.5130000114440918	0.6
2011-09-12 11:00:00	0.35600000619888306	0.402
2011-09-12 12:00:00	0.22200000286102295	0.232
2011-09-12 13:00:00	0.125	0.085
2011-09-12 14:00:00	0.07100000232458115	-0.006
2011-09-12 15:00:00	0.08500000089406967	-0.015
