	RAS	OBS
2018-02-07 01:00:00	-0.2849999964237213	-304799.695
2018-02-07 02:00:00	-0.2849999964237213	-304799.695
2018-02-07 03:00:00	-0.2849999964237213	-304799.695
2018-02-07 04:00:00	-0.2849999964237213	-304799.695
2018-02-07 05:00:00	-0.2849999964237213	-304799.695
2018-02-07 06:00:00	-0.28299999237060547	-304799.695
2018-02-07 07:00:00	-0.27799999713897705	-304799.695
2018-02-07 08:00:00	-0.2619999945163727	-304799.695
2018-02-07 09:00:00	-0.22699999809265137	-304799.695
2018-02-07 10:00:00	-0.15399999916553497	-304799.695
2018-02-07 11:00:00	-0.04600000008940697	-304799.695
2018-02-07 12:00:00	0.08500000089406967	-304799.695
2018-02-07 13:00:00	0.20600000023841858	-304799.695
2018-02-07 14:00:00	0.27799999713897705	-304799.695
2018-02-07 15:00:00	0.29100000858306885	-304799.695
2018-02-07 16:00:00	0.2280000001192093	-304799.695
2018-02-07 17:00:00	0.1289999932050705	-304799.695
2018-02-07 18:00:00	0.027000000700354576	-304799.695
2018-02-07 19:00:00	-0.07000000029802322	-304799.695
2018-02-07 20:00:00	-0.1509999930858612	-304799.695
2018-02-07 21:00:00	-0.1940000057220459	-304799.695
2018-02-07 22:00:00	-0.1589999943971634	-304799.695
2018-02-07 23:00:00	-0.054999999701976776	-304799.695
2018-02-08 00:00:00	0.10300000011920929	-304799.695
2018-02-08 01:00:00	0.2540000081062317	-304799.695
2018-02-08 02:00:00	0.3449999988079071	-304799.695
2018-02-08 03:00:00	0.335999995470047	-304799.695
2018-02-08 04:00:00	0.2529999911785126	-304799.695
2018-02-08 05:00:00	0.15199999511241913	-304799.695
2018-02-08 06:00:00	0.04899999871850014	-304799.695
2018-02-08 07:00:00	-0.04100000113248825	-304799.695
2018-02-08 08:00:00	-0.1120000034570694	-304799.695
2018-02-08 09:00:00	-0.16300000250339508	-304799.695
2018-02-08 10:00:00	-0.18700000643730164	-304799.695
2018-02-08 11:00:00	-0.17000000178813934	-304799.695
2018-02-08 12:00:00	-0.11999999731779099	-304799.695
2018-02-08 13:00:00	-0.032999999821186066	-304799.695
2018-02-08 14:00:00	0.06700000166893005	-304799.695
2018-02-08 15:00:00	0.13500000536441803	-304799.695
2018-02-08 16:00:00	0.13899999856948853	-304799.695
2018-02-08 17:00:00	0.07400000095367432	-304799.695
2018-02-08 18:00:00	-0.01600000075995922	-304799.695
2018-02-08 19:00:00	-0.11400000005960464	-304799.695
2018-02-08 20:00:00	-0.21299999952316284	-304799.695
2018-02-08 21:00:00	-0.296999990940094	-304799.695
2018-02-08 22:00:00	-0.3630000054836273	-304799.695
2018-02-08 23:00:00	-0.3790000081062317	-304799.695
2018-02-09 00:00:00	-0.335999995470047	-304799.695
2018-02-09 01:00:00	-0.25	-304799.695
2018-02-09 02:00:00	-0.13199999928474426	-304799.695
2018-02-09 03:00:00	-0.02500000037252903	-304799.695
2018-02-09 04:00:00	0.039000000804662704	-304799.695
2018-02-09 05:00:00	0.035999998450279236	-304799.695
2018-02-09 06:00:00	-0.023000000044703484	-304799.695
2018-02-09 07:00:00	-0.10199999809265137	-304799.695
2018-02-09 08:00:00	-0.1889999955892563	-304799.695
2018-02-09 09:00:00	-0.2639999985694885	-304799.695
2018-02-09 10:00:00	-0.2930000126361847	-304799.695
2018-02-09 11:00:00	-0.2460000067949295	-304799.695
2018-02-09 12:00:00	-0.1289999932050705	-304799.695
2018-02-09 13:00:00	0.03200000151991844	-304799.695
2018-02-09 14:00:00	0.1889999955892563	-304799.695
2018-02-09 15:00:00	0.28700000047683716	-304799.695
2018-02-09 16:00:00	0.3179999887943268	-304799.695
2018-02-09 17:00:00	0.2809999883174896	-304799.695
2018-02-09 18:00:00	0.1899999976158142	-304799.695
2018-02-09 19:00:00	0.08500000089406967	-304799.695
2018-02-09 20:00:00	-0.02500000037252903	-304799.695
2018-02-09 21:00:00	-0.12099999934434891	-304799.695
2018-02-09 22:00:00	-0.20499999821186066	-304799.695
