	RAS	OBS
2011-09-08 00:00:00	0.3140000104904175	0.222
2011-09-08 01:00:00	0.5899999737739563	0.574
2011-09-08 02:00:00	0.8190000057220459	0.939
2011-09-08 03:00:00	0.9390000104904175	1.112
2011-09-08 04:00:00	0.9549999833106995	1.132
2011-09-08 05:00:00	0.8870000243186951	1.055
2011-09-08 06:00:00	0.7649999856948853	0.908
2011-09-08 07:00:00	0.6129999756813049	0.722
2011-09-08 08:00:00	0.46000000834465027	0.533
2011-09-08 09:00:00	0.3319999873638153	0.384
2011-09-08 10:00:00	0.24199999868869781	0.273
2011-09-08 11:00:00	0.19699999690055847	0.191
2011-09-08 12:00:00	0.21400000154972076	0.152
2011-09-08 13:00:00	0.3400000035762787	0.212
2011-09-08 14:00:00	0.5860000252723694	0.486
2011-09-08 15:00:00	0.8370000123977661	0.78
2011-09-08 16:00:00	0.9739999771118164	0.932
2011-09-08 17:00:00	0.9950000047683716	1.022
2011-09-08 18:00:00	0.953000009059906	1.107
2011-09-08 19:00:00	0.8840000033378601	1.155
2011-09-08 20:00:00	0.8140000104904175	1.1
2011-09-08 21:00:00	0.7540000081062317	1.017
2011-09-08 22:00:00	0.7080000042915344	0.921
2011-09-08 23:00:00	0.6710000038146973	0.856
2011-09-09 00:00:00	0.6499999761581421	0.8
2011-09-09 01:00:00	0.6570000052452087	0.746
2011-09-09 02:00:00	0.7269999980926514	0.723
2011-09-09 03:00:00	0.8759999871253967	0.779
2011-09-09 04:00:00	1.0410000085830688	0.892
2011-09-09 05:00:00	1.1089999675750732	0.951
2011-09-09 06:00:00	1.0570000410079956	0.904
2011-09-09 07:00:00	0.9490000009536743	0.804
2011-09-09 08:00:00	0.8180000185966492	0.684
2011-09-09 09:00:00	0.6930000185966492	0.567
2011-09-09 10:00:00	0.5860000252723694	0.456
2011-09-09 11:00:00	0.5009999871253967	0.364
2011-09-09 12:00:00	0.4410000145435333	0.295
2011-09-09 13:00:00	0.4189999997615814	0.27
2011-09-09 14:00:00	0.4779999852180481	0.365
2011-09-09 15:00:00	0.6499999761581421	0.636
2011-09-09 16:00:00	0.8820000290870667	0.914
2011-09-09 17:00:00	1.0110000371932983	1.066
2011-09-09 18:00:00	0.9819999933242798	1.084
2011-09-09 19:00:00	0.8659999966621399	0.978
2011-09-09 20:00:00	0.7210000157356262	0.806
2011-09-09 21:00:00	0.578000009059906	0.628
2011-09-09 22:00:00	0.45500001311302185	0.459
2011-09-09 23:00:00	0.36000001430511475	0.322
2011-09-10 00:00:00	0.28999999165534973	0.218
2011-09-10 01:00:00	0.25699999928474426	0.153
2011-09-10 02:00:00	0.3140000104904175	0.163
2011-09-10 03:00:00	0.5049999952316284	0.381
2011-09-10 04:00:00	0.7770000100135803	0.696
2011-09-10 05:00:00	0.9419999718666077	0.885
2011-09-10 06:00:00	0.9319999814033508	0.946
2011-09-10 07:00:00	0.8190000057220459	0.891
2011-09-10 08:00:00	0.6610000133514404	0.73
2011-09-10 09:00:00	0.49799999594688416	0.53
2011-09-10 10:00:00	0.3569999933242798	0.336
2011-09-10 11:00:00	0.24500000476837158	0.176
2011-09-10 12:00:00	0.164000004529953	0.059
2011-09-10 13:00:00	0.11599999666213989	-0.029
2011-09-10 14:00:00	0.14000000059604645	-0.056
2011-09-10 15:00:00	0.2759999930858612	0.105
2011-09-10 16:00:00	0.5270000100135803	0.413
2011-09-10 17:00:00	0.7390000224113464	0.66
2011-09-10 18:00:00	0.796999990940094	0.771
2011-09-10 19:00:00	0.7279999852180481	0.762
2011-09-10 20:00:00	0.5870000123977661	0.639
2011-09-10 21:00:00	0.4259999990463257	0.46
2011-09-10 22:00:00	0.2809999883174896	0.277
2011-09-10 23:00:00	0.164000004529953	0.116
2011-09-11 00:00:00	0.07900000363588333	-0.009
2011-09-11 01:00:00	0.024000000208616257	-0.087
2011-09-11 02:00:00	0.029999999329447746	-0.112
2011-09-11 03:00:00	0.1459999978542328	0.016
2011-09-11 04:00:00	0.40700000524520874	0.326
2011-09-11 05:00:00	0.6830000281333923	0.624
2011-09-11 06:00:00	0.8119999766349792	0.785
2011-09-11 07:00:00	0.8009999990463257	0.835
2011-09-11 08:00:00	0.7070000171661377	0.786
2011-09-11 09:00:00	0.5640000104904175	0.638
2011-09-11 10:00:00	0.41200000047683716	0.45
2011-09-11 11:00:00	0.2759999930858612	0.273
2011-09-11 12:00:00	0.17000000178813934	0.123
2011-09-11 13:00:00	0.10199999809265137	0.015
2011-09-11 14:00:00	0.08799999952316284	-0.048
2011-09-11 15:00:00	0.18000000715255737	0.027
2011-09-11 16:00:00	0.4129999876022339	0.313
2011-09-11 17:00:00	0.6930000185966492	0.635
2011-09-11 18:00:00	0.843999981880188	0.83
2011-09-11 19:00:00	0.843999981880188	0.896
2011-09-11 20:00:00	0.7480000257492065	0.85
2011-09-11 21:00:00	0.6050000190734863	0.71
2011-09-11 22:00:00	0.4429999887943268	0.516
2011-09-11 23:00:00	0.29499998688697815	0.331
2011-09-12 00:00:00	0.17499999701976776	0.175
2011-09-12 01:00:00	0.09399999678134918	0.042
2011-09-12 02:00:00	0.05700000002980232	-0.039
2011-09-12 03:00:00	0.12600000202655792	-0.02
2011-09-12 04:00:00	0.34200000762939453	0.2
2011-09-12 05:00:00	0.6389999985694885	0.535
2011-09-12 06:00:00	0.8309999704360962	0.78
2011-09-12 07:00:00	0.871999979019165	0.886
2011-09-12 08:00:00	0.8100000023841858	0.891
2011-09-12 09:00:00	0.6869999766349792	0.78
2011-09-12 10:00:00	0.531000018119812	0.593
2011-09-12 11:00:00	0.3720000088214874	0.393
2011-09-12 12:00:00	0.23499999940395355	0.217
2011-09-12 13:00:00	0.13500000536441803	0.073
2011-09-12 14:00:00	0.07599999755620956	-0.043
2011-09-12 15:00:00	0.07999999821186066	-0.09
2011-09-12 16:00:00	0.19599999487400055	0.03
2011-09-12 17:00:00	0.43700000643730164	0.321
2011-09-12 18:00:00	0.6779999732971191	0.61
2011-09-12 19:00:00	0.7940000295639038	0.779
2011-09-12 20:00:00	0.7670000195503235	0.818
2011-09-12 21:00:00	0.6430000066757202	0.733
2011-09-12 22:00:00	0.4740000069141388	0.561
2011-09-12 23:00:00	0.3059999942779541	0.36
2011-09-13 00:00:00	0.16099999845027924	0.172
2011-09-13 01:00:00	0.052000001072883606	0.018
2011-09-13 02:00:00	-0.01600000075995922	-0.09
2011-09-13 03:00:00	-0.029999999329447746	-0.145
2011-09-13 04:00:00	0.06499999761581421	-0.083
2011-09-13 05:00:00	0.2879999876022339	0.185
2011-09-13 06:00:00	0.546999990940094	0.49
2011-09-13 07:00:00	0.7070000171661377	0.682
2011-09-13 08:00:00	0.7260000109672546	0.752
2011-09-13 09:00:00	0.6290000081062317	0.697
2011-09-13 10:00:00	0.4749999940395355	0.542
2011-09-13 11:00:00	0.3050000071525574	0.354
2011-09-13 12:00:00	0.15399999916553497	0.166
2011-09-13 13:00:00	0.035999998450279236	0.005
2011-09-13 14:00:00	-0.03999999910593033	-0.114
2011-09-13 15:00:00	-0.06300000101327896	-0.179
2011-09-13 16:00:00	0.01899999938905239	-0.135
2011-09-13 17:00:00	0.22699999809265137	0.1
2011-09-13 18:00:00	0.4860000014305115	0.427
2011-09-13 19:00:00	0.671999990940094	0.67
2011-09-13 20:00:00	0.7289999723434448	0.778
2011-09-13 21:00:00	0.6679999828338623	0.768
2011-09-13 22:00:00	0.5270000100135803	0.647
2011-09-13 23:00:00	0.35199999809265137	0.458
2011-09-14 00:00:00	0.1850000023841858	0.258
2011-09-14 01:00:00	0.050999999046325684	0.08
2011-09-14 02:00:00	-0.039000000804662704	-0.06
2011-09-14 03:00:00	-0.07800000160932541	-0.149
2011-09-14 04:00:00	-0.029999999329447746	-0.161
2011-09-14 05:00:00	0.13600000739097595	0.015
2011-09-14 06:00:00	0.3840000033378601	0.328
2011-09-14 07:00:00	0.5960000157356262	0.582
2011-09-14 08:00:00	0.6869999766349792	0.722
2011-09-14 09:00:00	0.652999997138977	0.739
2011-09-14 10:00:00	0.5370000004768372	0.636
2011-09-14 11:00:00	0.36800000071525574	0.455
2011-09-14 12:00:00	0.20600000023841858	0.252
2011-09-14 13:00:00	0.06800000369548798	0.066
2011-09-14 14:00:00	-0.035999998450279236	-0.088
2011-09-14 15:00:00	-0.08799999952316284	-0.182
2011-09-14 16:00:00	-0.06700000166893005	-0.201
2011-09-14 17:00:00	0.07199999690055847	-0.067
2011-09-14 18:00:00	0.32100000977516174	0.245
2011-09-14 19:00:00	0.5630000233650208	0.559
2011-09-14 20:00:00	0.6949999928474426	0.739
2011-09-14 21:00:00	0.7039999961853027	0.787
2011-09-14 22:00:00	0.6069999933242798	0.725
2011-09-14 23:00:00	0.453000009059906	0.562
2011-09-15 00:00:00	0.27799999713897705	0.354
2011-09-15 01:00:00	0.12200000137090683	0.163
2011-09-15 02:00:00	0.0020000000949949026	0.008
2011-09-15 03:00:00	-0.06700000166893005	-0.099
2011-09-15 04:00:00	-0.07000000029802322	-0.156
2011-09-15 05:00:00	0.0430000014603138	-0.081
2011-09-15 06:00:00	0.2669999897480011	0.182
2011-09-15 07:00:00	0.5130000114440918	0.476
2011-09-15 08:00:00	0.6800000071525574	0.671
2011-09-15 09:00:00	0.7049999833106995	0.739
2011-09-15 10:00:00	0.6269999742507935	0.689
2011-09-15 11:00:00	0.4830000102519989	0.536
2011-09-15 12:00:00	0.3100000023841858	0.338
2011-09-15 13:00:00	0.1589999943971634	0.143
2011-09-15 14:00:00	0.039000000804662704	-0.016
2011-09-15 15:00:00	-0.032999999821186066	-0.154
2011-09-15 16:00:00	-0.04699999839067459	-0.253
2011-09-15 17:00:00	0.04800000041723251	-0.262
2011-09-15 18:00:00	0.257999986410141	-0.128
2011-09-15 19:00:00	0.5070000290870667	0.077
2011-09-15 20:00:00	0.6919999718666077	0.279
2011-09-15 21:00:00	0.7680000066757202	0.396
2011-09-15 22:00:00	0.7440000176429749	0.406
2011-09-15 23:00:00	0.6510000228881836	0.305
2011-09-16 00:00:00	0.49399998784065247	0.149
2011-09-16 01:00:00	0.3199999928474426	-0.03
2011-09-16 02:00:00	0.16500000655651093	-0.182
2011-09-16 03:00:00	0.03999999910593033	-0.291
2011-09-16 04:00:00	-0.04800000041723251	-0.34
2011-09-16 05:00:00	-0.11500000208616257	-0.341
2011-09-16 06:00:00	-0.16300000250339508	-0.312
2011-09-16 07:00:00	-0.17900000512599945	-0.257
2011-09-16 08:00:00	-0.15000000596046448	-0.19
2011-09-16 09:00:00	-0.09000000357627869	-0.158
2011-09-16 10:00:00	-0.03099999949336052	-0.157
2011-09-16 11:00:00	-0.004000000189989805	-0.162
2011-09-16 12:00:00	-0.03200000151991844	-0.15
2011-09-16 13:00:00	-0.08100000023841858	-0.121
2011-09-16 14:00:00	-0.1340000033378601	-0.147
2011-09-16 15:00:00	-0.16200000047683716	-0.197
