	RAS	OBS
2018-02-06 18:00:00	0.10000000149011612	0.113
2018-02-06 19:00:00	0.0989999994635582	0.17
2018-02-06 20:00:00	0.09200000017881393	0.16
2018-02-06 21:00:00	0.06400000303983688	0.089
2018-02-06 22:00:00	-0.0020000000949949026	-0.029
2018-02-06 23:00:00	-0.10300000011920929	-0.151
2018-02-07 00:00:00	-0.210999995470047	-0.24
2018-02-07 01:00:00	-0.3050000071525574	-0.305
2018-02-07 02:00:00	-0.3700000047683716	-0.329
2018-02-07 03:00:00	-0.3869999945163727	-0.314
2018-02-07 04:00:00	-0.335999995470047	-0.25
2018-02-07 05:00:00	-0.20600000023841858	-0.123
2018-02-07 06:00:00	-0.039000000804662704	0.009
2018-02-07 07:00:00	0.0949999988079071	0.111
2018-02-07 08:00:00	0.1599999964237213	0.139
2018-02-07 09:00:00	0.16500000655651093	0.132
2018-02-07 10:00:00	0.12200000137090683	0.079
2018-02-07 11:00:00	0.03099999949336052	-0.017
2018-02-07 12:00:00	-0.09000000357627869	-0.108
2018-02-07 13:00:00	-0.18700000643730164	-0.175
2018-02-07 14:00:00	-0.22599999606609344	-0.201
2018-02-07 15:00:00	-0.2150000035762787	-0.194
2018-02-07 16:00:00	-0.15399999916553497	-0.126
2018-02-07 17:00:00	-0.03200000151991844	-0.034
2018-02-07 18:00:00	0.12600000202655792	0.085
2018-02-07 19:00:00	0.24400000274181366	0.163
2018-02-07 20:00:00	0.28299999237060547	0.195
2018-02-07 21:00:00	0.24199999868869781	0.165
2018-02-07 22:00:00	0.1550000011920929	0.11
2018-02-07 23:00:00	0.05700000002980232	0.04
2018-02-08 00:00:00	-0.023000000044703484	-0.056
2018-02-08 01:00:00	-0.07500000298023224	-0.096
2018-02-08 02:00:00	-0.09600000083446503	-0.172
2018-02-08 03:00:00	-0.09799999743700027	-0.224
2018-02-08 04:00:00	-0.10300000011920929	-0.271
2018-02-08 05:00:00	-0.10599999874830246	-0.26
2018-02-08 06:00:00	-0.07400000095367432	-0.207
2018-02-08 07:00:00	-0.0020000000949949026	-0.128
2018-02-08 08:00:00	0.061000000685453415	-0.081
2018-02-08 09:00:00	0.07900000363588333	-0.015
2018-02-08 10:00:00	0.06499999761581421	-0.023
2018-02-08 11:00:00	0.02500000037252903	-0.052
2018-02-08 12:00:00	-0.05700000002980232	-0.146
2018-02-08 13:00:00	-0.17000000178813934	-0.25
2018-02-08 14:00:00	-0.2669999897480011	-0.32
2018-02-08 15:00:00	-0.3199999928474426	-0.368
2018-02-08 16:00:00	-0.33500000834465027	-0.38
2018-02-08 17:00:00	-0.32899999618530273	-0.353
2018-02-08 18:00:00	-0.2849999964237213	-0.273
2018-02-08 19:00:00	-0.19699999690055847	-0.171
2018-02-08 20:00:00	-0.10599999874830246	-0.08
2018-02-08 21:00:00	-0.050999999046325684	-0.022
2018-02-08 22:00:00	-0.03200000151991844	0.013
2018-02-08 23:00:00	-0.04699999839067459	-0.022
2018-02-09 00:00:00	-0.10199999809265137	-0.089
2018-02-09 01:00:00	-0.1889999955892563	-0.174
2018-02-09 02:00:00	-0.27399998903274536	-0.241
2018-02-09 03:00:00	-0.3199999928474426	-0.285
2018-02-09 04:00:00	-0.3140000104904175	-0.276
2018-02-09 05:00:00	-0.25200000405311584	-0.205
2018-02-09 06:00:00	-0.1340000033378601	-0.088
2018-02-09 07:00:00	0.010999999940395355	0.063
2018-02-09 08:00:00	0.13199999928474426	0.177
2018-02-09 09:00:00	0.19699999690055847	0.225
2018-02-09 10:00:00	0.2160000056028366	0.236
2018-02-09 11:00:00	0.19300000369548798	0.201
2018-02-09 12:00:00	0.12200000137090683	0.14
2018-02-09 13:00:00	0.010999999940395355	0.046
2018-02-09 14:00:00	-0.10100000351667404	-0.043
2018-02-09 15:00:00	-0.17599999904632568	-0.105
